avg_train_true,avg_train_pred,train_pred_std,avg_test_true,avg_test_pred,test_pred_std
-0.3150239300000002,-0.12652199,0.06803135,-1.5163418799999995,-1.4846079,0.043250684
-2.3235192670000004,-2.3270988,0.029562714,-3.822104766,-3.747657,0.041885722
-3.1007558380000004,-3.2344487,0.03475164,-3.8965608979999997,-3.78235,0.029584227
-2.2812988019999993,-1.6845715,0.064951524,-2.8570513089999996,-2.8760338,0.06261641
0.08048483999999956,0.19467744,0.042333256,-2.8560996590000003,-2.7892184,0.039871924
0.9052872489999999,0.89470994,0.026653744,0.8625228729999996,0.92700595,0.010669689
-0.6072873469999998,-0.7230929,0.0931546,-3.4126472120000004,-3.3303592,0.020519892
-2.2132997530000003,-2.3063402,0.056423903,-1.5728255319999997,-1.6104481,0.059088904
-1.030969966,-1.174184,0.029078731,0.7217553289999996,0.758426,0.051487315
-1.2166004350000001,-1.2225808,0.10269158,-2.238774436,-2.2580361,0.039705742
0.7077988399999997,0.8019317,0.012506219,-2.800295055,-2.7185922,0.05003425
-0.5531121670000001,-0.40731516,0.049489178,0.894565179,0.911578,0.025729956
0.1931424100000001,0.21386269,0.020693999,-1.7770744530000004,-1.9804001,0.07334398
-0.228650456,-0.21596709,0.03273924,-1.378647548,-1.1868157,0.062450133
0.5294539709999997,0.42439437,0.01585265,-1.6616964279999995,-1.7016786,0.045576822
-3.4029031410000004,-3.4369328,0.016387844,0.2612802580000002,0.37744766,0.04491395
0.7419829880000002,0.66668594,0.030795138,0.526188747,0.3182455,0.034981083
-0.6868521840000001,-0.52613235,0.016488818,-1.0684358009999997,-1.0037091,0.07054853
-3.325949082,-3.4463546,0.020589354,-2.077207881,-1.8937855,0.07708353
-0.9881793109999999,-0.8843503,0.07733255,-3.8955681039999996,-3.7328835,0.015316183
1.4205954260000002,1.3537428,0.026228338,-1.948271733,-1.9191971,0.04933271
-0.9849414359999997,-1.0298064,0.044802785,1.2043372029999997,1.007475,0.012871384
-3.9067075020000006,-3.9747252,0.054394025,-0.6508658159999999,-0.4991792,0.021015143
-3.300793657,-3.4226832,0.011022377,0.8304197579999997,0.7599816,0.035028327
1.2102968880000002,1.2139627,0.019432304,0.31682894400000006,0.2917772,0.11913966
-3.486298511,-3.4202747,0.040625118,-3.5157224309999995,-3.4098701,0.015317196
-3.159459792,-2.7560935,0.058920763,0.1677520570000004,0.6203012,0.11398833
0.299230358,0.38752696,0.018375922,-2.046998525,-1.960432,0.093628794
-2.4408364770000004,-2.6528091,0.036488976,-0.5831276939999999,-0.2584516,0.0765992
